Mensaje D / 00:00:00:600 / pedestrianevacuation(18,5)(368) / ... para pedestrianevacuation(02)
Mensaje Y / 00:00:00:600 / pedestrianevacuation(18,4)(367) / out /      4.00000 para pedestrianevacuation(02)
Mensaje D / 00:00:00:600 / pedestrianevacuation(18,4)(367) / ... para pedestrianevacuation(02)
Mensaje Y / 00:00:00:600 / pedestrianevacuation(18,1)(364) / out /      3.00000 para pedestrianevacuation(02)
Mensaje D / 00:00:00:600 / pedestrianevacuation(18,1)(364) / ... para pedestrianevacuation(02)
Mensaje Y / 00:00:00:600 / pedestrianevacuation(17,1)(344) / out /      0.00000 para pedestrianevacuation(02)
Mensaje D / 00:00:00:600 / pedestrianevacuation(17,1)(344) / ... para pedestrianevacuation(02)
Mensaje Y / 00:00:00:600 / pedestrianevacuation(16,13)(336) / out /      2.00000 para pedestrianevacuation(02)
Mensaje D / 00:00:00:600 / pedestrianevacuation(16,13)(336) / ... para pedestrianevacuation(02)
Mensaje Y / 00:00:00:600 / pedestrianevacuation(15,18)(321) / out /      0.00000 para pedestrianevacuation(02)
Mensaje D / 00:00:00:600 / pedestrianevacuation(15,18)(321) / ... para pedestrianevacuation(02)
Mensaje Y / 00:00:00:600 / pedestrianevacuation(15,13)(316) / out /      0.00000 para pedestrianevacuation(02)
Mensaje D / 00:00:00:600 / pedestrianevacuation(15,13)(316) / ... para pedestrianevacuation(02)
Mensaje Y / 00:00:00:600 / pedestrianevacuation(15,11)(314) / out /      2.00000 para pedestrianevacuation(02)
Mensaje D / 00:00:00:600 / pedestrianevacuation(15,11)(314) / ... para pedestrianevacuation(02)
Mensaje Y / 00:00:00:600 / pedestrianevacuation(14,18)(301) / out /      3.00000 para pedestrianevacuation(02)
Mensaje D / 00:00:00:600 / pedestrianevacuation(14,18)(301) / ... para pedestrianevacuation(02)
Mensaje Y / 00:00:00:600 / pedestrianevacuation(14,11)(294) / out /      0.00000 para pedestrianevacuation(02)
Mensaje D / 00:00:00:600 / pedestrianevacuation(14,11)(294) / ... para pedestrianevacuation(02)
Mensaje Y / 00:00:00:600 / pedestrianevacuation(10,6)(209) / out /      0.00000 para pedestrianevacuation(02)
Mensaje D / 00:00:00:600 / pedestrianevacuation(10,6)(209) / ... para pedestrianevacuation(02)
Mensaje Y / 00:00:00:600 / pedestrianevacuation(9,6)(189) / out /      1.00000 para pedestrianevacuation(02)
Mensaje D / 00:00:00:600 / pedestrianevacuation(9,6)(189) / ... para pedestrianevacuation(02)
Mensaje Y / 00:00:00:600 / pedestrianevacuation(6,12)(135) / out /      0.00000 para pedestrianevacuation(02)
Mensaje D / 00:00:00:600 / pedestrianevacuation(6,12)(135) / ... para pedestrianevacuation(02)
Mensaje Y / 00:00:00:600 / pedestrianevacuation(6,2)(125) / out /      0.00000 para pedestrianevacuation(02)
Mensaje D / 00:00:00:600 / pedestrianevacuation(6,2)(125) / ... para pedestrianevacuation(02)
Mensaje Y / 00:00:00:600 / pedestrianevacuation(5,18)(121) / out /      4.00000 para pedestrianevacuation(02)
Mensaje D / 00:00:00:600 / pedestrianevacuation(5,18)(121) / ... para pedestrianevacuation(02)
Mensaje Y / 00:00:00:600 / pedestrianevacuation(5,12)(115) / out /      1.00000 para pedestrianevacuation(02)
Mensaje D / 00:00:00:600 / pedestrianevacuation(5,12)(115) / ... para pedestrianevacuation(02)
Mensaje Y / 00:00:00:600 / pedestrianevacuation(5,2)(105) / out /      1.00000 para pedestrianevacuation(02)
Mensaje D / 00:00:00:600 / pedestrianevacuation(5,2)(105) / ... para pedestrianevacuation(02)
Mensaje Y / 00:00:00:600 / pedestrianevacuation(4,18)(101) / out /      0.00000 para pedestrianevacuation(02)
Mensaje D / 00:00:00:600 / pedestrianevacuation(4,18)(101) / ... para pedestrianevacuation(02)
Mensaje Y / 00:00:00:600 / pedestrianevacuation(1,9)(32) / out /      0.00000 para pedestrianevacuation(02)
Mensaje D / 00:00:00:600 / pedestrianevacuation(1,9)(32) / ... para pedestrianevacuation(02)
Mensaje Y / 00:00:00:600 / pedestrianevacuation(1,8)(31) / out /      3.00000 para pedestrianevacuation(02)
Mensaje D / 00:00:00:600 / pedestrianevacuation(1,8)(31) / ... para pedestrianevacuation(02)
Mensaje Y / 00:00:00:600 / pedestrianevacuation(1,5)(28) / out /      4.00000 para pedestrianevacuation(02)
Mensaje D / 00:00:00:600 / pedestrianevacuation(1,5)(28) / ... para pedestrianevacuation(02)
Mensaje Y / 00:00:00:600 / pedestrianevacuation(1,4)(27) / out /      0.00000 para pedestrianevacuation(02)
Mensaje D / 00:00:00:600 / pedestrianevacuation(1,4)(27) / ... para pedestrianevacuation(02)
Mensaje Y / 00:00:00:600 / pedestrianevacuation(18,13)(376) / out /      4.00000 para pedestrianevacuation(02)
Mensaje D / 00:00:00:600 / pedestrianevacuation(18,13)(376) / ... para pedestrianevacuation(02)
Mensaje Y / 00:00:00:600 / pedestrianevacuation(18,14)(377) / out /      0.00000 para pedestrianevacuation(02)
Mensaje D / 00:00:00:600 / pedestrianevacuation(18,14)(377) / ... para pedestrianevacuation(02)
Mensaje X / 00:00:00:600 / pedestrianevacuation(02) / neighborchange /      0.00000 para pedestrianevacuation(17,4)(347)
Mensaje X / 00:00:00:600 / pedestrianevacuation(02) / neighborchange /      0.00000 para pedestrianevacuation(17,5)(348)
Mensaje X / 00:00:00:600 / pedestrianevacuation(02) / neighborchange /      0.00000 para pedestrianevacuation(17,6)(349)
Mensaje X / 00:00:00:600 / pedestrianevacuation(02) / neighborchange /      0.00000 para pedestrianevacuation(18,4)(367)
Mensaje X / 00:00:00:600 / pedestrianevacuation(02) / neighborchange /      0.00000 para pedestrianevacuation(18,5)(368)
Mensaje X / 00:00:00:600 / pedestrianevacuation(02) / neighborchange /      0.00000 para pedestrianevacuation(18,6)(369)
Mensaje X / 00:00:00:600 / pedestrianevacuation(02) / neighborchange /      0.00000 para pedestrianevacuation(19,4)(387)
Mensaje X / 00:00:00:600 / pedestrianevacuation(02) / neighborchange /      0.00000 para pedestrianevacuation(19,5)(388)
Mensaje X / 00:00:00:600 / pedestrianevacuation(02) / neighborchange /      0.00000 para pedestrianevacuation(19,6)(389)
Mensaje X / 00:00:00:600 / pedestrianevacuation(02) / neighborchange /      4.00000 para pedestrianevacuation(17,3)(346)
Mensaje X / 00:00:00:600 / pedestrianevacuation(02) / neighborchange /      4.00000 para pedestrianevacuation(18,3)(366)
Mensaje X / 00:00:00:600 / pedestrianevacuation(02) / neighborchange /      4.00000 para pedestrianevacuation(19,3)(386)
Mensaje X / 00:00:00:600 / pedestrianevacuation(02) / neighborchange /      3.00000 para pedestrianevacuation(17,0)(343)
Mensaje X / 00:00:00:600 / pedestrianevacuation(02) / neighborchange /      3.00000 para pedestrianevacuation(17,1)(344)
Mensaje X / 00:00:00:600 / pedestrianevacuation(02) / neighborchange /      3.00000 para pedestrianevacuation(17,2)(345)
Mensaje X / 00:00:00:600 / pedestrianevacuation(02) / neighborchange /      3.00000 para pedestrianevacuation(18,0)(363)
Mensaje X / 00:00:00:600 / pedestrianevacuation(02) / neighborchange /      3.00000 para pedestrianevacuation(18,1)(364)
Mensaje X / 00:00:00:600 / pedestrianevacuation(02) / neighborchange /      3.00000 para pedestrianevacuation(18,2)(365)
Mensaje X / 00:00:00:600 / pedestrianevacuation(02) / neighborchange /      3.00000 para pedestrianevacuation(19,0)(383)
Mensaje X / 00:00:00:600 / pedestrianevacuation(02) / neighborchange /      3.00000 para pedestrianevacuation(19,1)(384)
Mensaje X / 00:00:00:600 / pedestrianevacuation(02) / neighborchange /      3.00000 para pedestrianevacuation(19,2)(385)
Mensaje X / 00:00:00:600 / pedestrianevacuation(02) / neighborchange /      0.00000 para pedestrianevacuation(16,0)(323)
Mensaje X / 00:00:00:600 / pedestrianevacuation(02) / neighborchange /      0.00000 para pedestrianevacuation(16,1)(324)
Mensaje X / 00:00:00:600 / pedestrianevacuation(02) / neighborchange /      0.00000 para pedestrianevacuation(16,2)(325)
Mensaje X / 00:00:00:600 / pedestrianevacuation(02) / neighborchange /      2.00000 para pedestrianevacuation(15,12)(315)
Mensaje X / 00:00:00:600 / pedestrianevacuation(02) / neighborchange /      2.00000 para pedestrianevacuation(15,13)(316)
Mensaje X / 00:00:00:600 / pedestrianevacuation(02) / neighborchange /      2.00000 para pedestrianevacuation(15,14)(317)
Mensaje X / 00:00:00:600 / pedestrianevacuation(02) / neighborchange /      2.00000 para pedestrianevacuation(16,12)(335)
Mensaje X / 00:00:00:600 / pedestrianevacuation(02) / neighborchange /      2.00000 para pedestrianevacuation(16,13)(336)
Mensaje X / 00:00:00:600 / pedestrianevacuation(02) / neighborchange /      2.00000 para pedestrianevacuation(16,14)(337)
Mensaje X / 00:00:00:600 / pedestrianevacuation(02) / neighborchange /      2.00000 para pedestrianevacuation(17,12)(355)
Mensaje X / 00:00:00:600 / pedestrianevacuation(02) / neighborchange /      2.00000 para pedestrianevacuation(17,13)(356)
Mensaje X / 00:00:00:600 / pedestrianevacuation(02) / neighborchange /      2.00000 para pedestrianevacuation(17,14)(357)
Mensaje X / 00:00:00:600 / pedestrianevacuation(02) / neighborchange /      0.00000 para pedestrianevacuation(14,17)(300)
Mensaje X / 00:00:00:600 / pedestrianevacuation(02) / neighborchange /      0.00000 para pedestrianevacuation(14,18)(301)
Mensaje X / 00:00:00:600 / pedestrianevacuation(02) / neighborchange /      0.00000 para pedestrianevacuation(14,19)(302)
Mensaje X / 00:00:00:600 / pedestrianevacuation(02) / neighborchange /      0.00000 para pedestrianevacuation(15,17)(320)
Mensaje X / 00:00:00:600 / pedestrianevacuation(02) / neighborchange /      0.00000 para pedestrianevacuation(15,18)(321)
Mensaje X / 00:00:00:600 / pedestrianevacuation(02) / neighborchange /      0.00000 para pedestrianevacuation(15,19)(322)
Mensaje X / 00:00:00:600 / pedestrianevacuation(02) / neighborchange /      0.00000 para pedestrianevacuation(16,17)(340)
Mensaje X / 00:00:00:600 / pedestrianevacuation(02) / neighborchange /      0.00000 para pedestrianevacuation(16,18)(341)
Mensaje X / 00:00:00:600 / pedestrianevacuation(02) / neighborchange /      0.00000 para pedestrianevacuation(16,19)(342)
Mensaje X / 00:00:00:600 / pedestrianevacuation(02) / neighborchange /      0.00000 para pedestrianevacuation(14,12)(295)
Mensaje X / 00:00:00:600 / pedestrianevacuation(02) / neighborchange /      0.00000 para pedestrianevacuation(14,13)(296)
Mensaje X / 00:00:00:600 / pedestrianevacuation(02) / neighborchange /      0.00000 para pedestrianevacuation(14,14)(297)
Mensaje X / 00:00:00:600 / pedestrianevacuation(02) / neighborchange /      2.00000 para pedestrianevacuation(14,10)(293)
Mensaje X / 00:00:00:600 / pedestrianevacuation(02) / neighborchange /      2.00000 para pedestrianevacuation(14,11)(294)
Mensaje X / 00:00:00:600 / pedestrianevacuation(02) / neighborchange /      2.00000 para pedestrianevacuation(15,10)(313)
Mensaje X / 00:00:00:600 / pedestrianevacuation(02) / neighborchange /      2.00000 para pedestrianevacuation(15,11)(314)
Mensaje X / 00:00:00:600 / pedestrianevacuation(02) / neighborchange /      2.00000 para pedestrianevacuation(16,10)(333)
Mensaje X / 00:00:00:600 / pedestrianevacuation(02) / neighborchange /      2.00000 para pedestrianevacuation(16,11)(334)
Mensaje X / 00:00:00:600 / pedestrianevacuation(02) / neighborchange /      3.00000 para pedestrianevacuation(13,17)(280)
Mensaje X / 00:00:00:600 / pedestrianevacuation(02) / neighborchange /      3.00000 para pedestrianevacuation(13,18)(281)
Mensaje X / 00:00:00:600 / pedestrianevacuation(02) / neighborchange /      3.00000 para pedestrianevacuation(13,19)(282)
Mensaje X / 00:00:00:600 / pedestrianevacuation(02) / neighborchange /      0.00000 para pedestrianevacuation(13,10)(273)
Mensaje X / 00:00:00:600 / pedestrianevacuation(02) / neighborchange /      0.00000 para pedestrianevacuation(13,11)(274)
Mensaje X / 00:00:00:600 / pedestrianevacuation(02) / neighborchange /      0.00000 para pedestrianevacuation(13,12)(275)
Mensaje X / 00:00:00:600 / pedestrianevacuation(02) / neighborchange /      0.00000 para pedestrianevacuation(9,5)(188)
Mensaje X / 00:00:00:600 / pedestrianevacuation(02) / neighborchange /      0.00000 para pedestrianevacuation(9,6)(189)
Mensaje X / 00:00:00:600 / pedestrianevacuation(02) / neighborchange /      0.00000 para pedestrianevacuation(9,7)(190)
Mensaje X / 00:00:00:600 / pedestrianevacuation(02) / neighborchange /      0.00000 para pedestrianevacuation(10,5)(208)
Mensaje X / 00:00:00:600 / pedestrianevacuation(02) / neighborchange /      0.00000 para pedestrianevacuation(10,6)(209)
Mensaje X / 00:00:00:600 / pedestrianevacuation(02) / neighborchange /      0.00000 para pedestrianevacuation(10,7)(210)
Mensaje X / 00:00:00:600 / pedestrianevacuation(02) / neighborchange /      0.00000 para pedestrianevacuation(11,5)(228)
Mensaje X / 00:00:00:600 / pedestrianevacuation(02) / neighborchange /      0.00000 para pedestrianevacuation(11,6)(229)
Mensaje X / 00:00:00:600 / pedestrianevacuation(02) / neighborchange /      0.00000 para pedestrianevacuation(11,7)(230)
Mensaje X / 00:00:00:600 / pedestrianevacuation(02) / neighborchange /      1.00000 para pedestrianevacuation(8,5)(168)
Mensaje X / 00:00:00:600 / pedestrianevacuation(02) / neighborchange /      1.00000 para pedestrianevacuation(8,6)(169)
Mensaje X / 00:00:00:600 / pedestrianevacuation(02) / neighborchange /      1.00000 para pedestrianevacuation(8,7)(170)
Mensaje X / 00:00:00:600 / pedestrianevacuation(02) / neighborchange /      0.00000 para pedestrianevacuation(5,11)(114)
Mensaje X / 00:00:00:600 / pedestrianevacuation(02) / neighborchange /      0.00000 para pedestrianevacuation(5,12)(115)
Mensaje X / 00:00:00:600 / pedestrianevacuation(02) / neighborchange /      0.00000 para pedestrianevacuation(5,13)(116)
Mensaje X / 00:00:00:600 / pedestrianevacuation(02) / neighborchange /      0.00000 para pedestrianevacuation(6,11)(134)
Mensaje X / 00:00:00:600 / pedestrianevacuation(02) / neighborchange /      0.00000 para pedestrianevacuation(6,12)(135)
Mensaje X / 00:00:00:600 / pedestrianevacuation(02) / neighborchange /      0.00000 para pedestrianevacuation(6,13)(136)
Mensaje X / 00:00:00:600 / pedestrianevacuation(02) / neighborchange /      0.00000 para pedestrianevacuation(7,11)(154)
Mensaje X / 00:00:00:600 / pedestrianevacuation(02) / neighborchange /      0.00000 para pedestrianevacuation(7,12)(155)
Mensaje X / 00:00:00:600 / pedestrianevacuation(02) / neighborchange /      0.00000 para pedestrianevacuation(7,13)(156)
Mensaje X / 00:00:00:600 / pedestrianevacuation(02) / neighborchange /      0.00000 para pedestrianevacuation(5,1)(104)
Mensaje X / 00:00:00:600 / pedestrianevacuation(02) / neighborchange /      0.00000 para pedestrianevacuation(5,2)(105)
Mensaje X / 00:00:00:600 / pedestrianevacuation(02) / neighborchange /      0.00000 para pedestrianevacuation(5,3)(106)
Mensaje X / 00:00:00:600 / pedestrianevacuation(02) / neighborchange /      0.00000 para pedestrianevacuation(6,1)(124)
Mensaje X / 00:00:00:600 / pedestrianevacuation(02) / neighborchange /      0.00000 para pedestrianevacuation(6,2)(125)
Mensaje X / 00:00:00:600 / pedestrianevacuation(02) / neighborchange /      0.00000 para pedestrianevacuation(6,3)(126)
Mensaje X / 00:00:00:600 / pedestrianevacuation(02) / neighborchange /      0.00000 para pedestrianevacuation(7,1)(144)
Mensaje X / 00:00:00:600 / pedestrianevacuation(02) / neighborchange /      0.00000 para pedestrianevacuation(7,2)(145)
Mensaje X / 00:00:00:600 / pedestrianevacuation(02) / neighborchange /      0.00000 para pedestrianevacuation(7,3)(146)
Mensaje X / 00:00:00:600 / pedestrianevacuation(02) / neighborchange /      4.00000 para pedestrianevacuation(4,17)(100)
Mensaje X / 00:00:00:600 / pedestrianevacuation(02) / neighborchange /      4.00000 para pedestrianevacuation(4,18)(101)
Mensaje X / 00:00:00:600 / pedestrianevacuation(02) / neighborchange /      4.00000 para pedestrianevacuation(4,19)(102)
Mensaje X / 00:00:00:600 / pedestrianevacuation(02) / neighborchange /      4.00000 para pedestrianevacuation(5,17)(120)
Mensaje X / 00:00:00:600 / pedestrianevacuation(02) / neighborchange /      4.00000 para pedestrianevacuation(5,18)(121)
Mensaje X / 00:00:00:600 / pedestrianevacuation(02) / neighborchange /      4.00000 para pedestrianevacuation(5,19)(122)
Mensaje X / 00:00:00:600 / pedestrianevacuation(02) / neighborchange /      4.00000 para pedestrianevacuation(6,17)(140)
Mensaje X / 00:00:00:600 / pedestrianevacuation(02) / neighborchange /      4.00000 para pedestrianevacuation(6,18)(141)
Mensaje X / 00:00:00:600 / pedestrianevacuation(02) / neighborchange /      4.00000 para pedestrianevacuation(6,19)(142)
Mensaje X / 00:00:00:600 / pedestrianevacuation(02) / neighborchange /      1.00000 para pedestrianevacuation(4,11)(94)
Mensaje X / 00:00:00:600 / pedestrianevacuation(02) / neighborchange /      1.00000 para pedestrianevacuation(4,12)(95)
Mensaje X / 00:00:00:600 / pedestrianevacuation(02) / neighborchange /      1.00000 para pedestrianevacuation(4,13)(96)
Mensaje X / 00:00:00:600 / pedestrianevacuation(02) / neighborchange /      1.00000 para pedestrianevacuation(4,1)(84)
Mensaje X / 00:00:00:600 / pedestrianevacuation(02) / neighborchange /      1.00000 para pedestrianevacuation(4,2)(85)
Mensaje X / 00:00:00:600 / pedestrianevacuation(02) / neighborchange /      1.00000 para pedestrianevacuation(4,3)(86)
Mensaje X / 00:00:00:600 / pedestrianevacuation(02) / neighborchange /      0.00000 para pedestrianevacuation(3,17)(80)
Mensaje X / 00:00:00:600 / pedestrianevacuation(02) / neighborchange /      0.00000 para pedestrianevacuation(3,18)(81)
Mensaje X / 00:00:00:600 / pedestrianevacuation(02) / neighborchange /      0.00000 para pedestrianevacuation(3,19)(82)
Mensaje X / 00:00:00:600 / pedestrianevacuation(02) / neighborchange /      0.00000 para pedestrianevacuation(0,8)(11)
Mensaje X / 00:00:00:600 / pedestrianevacuation(02) / neighborchange /      0.00000 para pedestrianevacuation(0,9)(12)
Mensaje X / 00:00:00:600 / pedestrianevacuation(02) / neighborchange /      0.00000 para pedestrianevacuation(0,10)(13)
Mensaje X / 00:00:00:600 / pedestrianevacuation(02) / neighborchange /      0.00000 para pedestrianevacuation(1,8)(31)
Mensaje X / 00:00:00:600 / pedestrianevacuation(02) / neighborchange /      0.00000 para pedestrianevacuation(1,9)(32)
Mensaje X / 00:00:00:600 / pedestrianevacuation(02) / neighborchange /      0.00000 para pedestrianevacuation(1,10)(33)
Mensaje X / 00:00:00:600 / pedestrianevacuation(02) / neighborchange /      0.00000 para pedestrianevacuation(2,8)(51)
Mensaje X / 00:00:00:600 / pedestrianevacuation(02) / neighborchange /      0.00000 para pedestrianevacuation(2,9)(52)
Mensaje X / 00:00:00:600 / pedestrianevacuation(02) / neighborchange /      0.00000 para pedestrianevacuation(2,10)(53)
Mensaje X / 00:00:00:600 / pedestrianevacuation(02) / neighborchange /      3.00000 para pedestrianevacuation(0,7)(10)
Mensaje X / 00:00:00:600 / pedestrianevacuation(02) / neighborchange /      3.00000 para pedestrianevacuation(1,7)(30)
Mensaje X / 00:00:00:600 / pedestrianevacuation(02) / neighborchange /      3.00000 para pedestrianevacuation(2,7)(50)
Mensaje X / 00:00:00:600 / pedestrianevacuation(02) / neighborchange /      4.00000 para pedestrianevacuation(0,4)(07)
Mensaje X / 00:00:00:600 / pedestrianevacuation(02) / neighborchange /      4.00000 para pedestrianevacuation(0,5)(08)
Mensaje X / 00:00:00:600 / pedestrianevacuation(02) / neighborchange /      4.00000 para pedestrianevacuation(0,6)(09)
Mensaje X / 00:00:00:600 / pedestrianevacuation(02) / neighborchange /      4.00000 para pedestrianevacuation(1,4)(27)
Mensaje X / 00:00:00:600 / pedestrianevacuation(02) / neighborchange /      4.00000 para pedestrianevacuation(1,5)(28)
Mensaje X / 00:00:00:600 / pedestrianevacuation(02) / neighborchange /      4.00000 para pedestrianevacuation(1,6)(29)
Mensaje X / 00:00:00:600 / pedestrianevacuation(02) / neighborchange /      4.00000 para pedestrianevacuation(2,4)(47)
Mensaje X / 00:00:00:600 / pedestrianevacuation(02) / neighborchange /      4.00000 para pedestrianevacuation(2,5)(48)
Mensaje X / 00:00:00:600 / pedestrianevacuation(02) / neighborchange /      4.00000 para pedestrianevacuation(2,6)(49)
Mensaje X / 00:00:00:600 / pedestrianevacuation(02) / neighborchange /      0.00000 para pedestrianevacuation(0,3)(06)
Mensaje X / 00:00:00:600 / pedestrianevacuation(02) / neighborchange /      0.00000 para pedestrianevacuation(1,3)(26)
Mensaje X / 00:00:00:600 / pedestrianevacuation(02) / neighborchange /      0.00000 para pedestrianevacuation(2,3)(46)
Mensaje X / 00:00:00:600 / pedestrianevacuation(02) / neighborchange /      4.00000 para pedestrianevacuation(18,12)(375)
Mensaje X / 00:00:00:600 / pedestrianevacuation(02) / neighborchange /      4.00000 para pedestrianevacuation(18,13)(376)
Mensaje X / 00:00:00:600 / pedestrianevacuation(02) / neighborchange /      4.00000 para pedestrianevacuation(18,14)(377)
Mensaje X / 00:00:00:600 / pedestrianevacuation(02) / neighborchange /      4.00000 para pedestrianevacuation(19,12)(395)
Mensaje X / 00:00:00:600 / pedestrianevacuation(02) / neighborchange /      4.00000 para pedestrianevacuation(19,13)(396)
Mensaje X / 00:00:00:600 / pedestrianevacuation(02) / neighborchange /      4.00000 para pedestrianevacuation(19,14)(397)
Mensaje X / 00:00:00:600 / pedestrianevacuation(02) / neighborchange /      0.00000 para pedestrianevacuation(17,15)(358)
Mensaje X / 00:00:00:600 / pedestrianevacuation(02) / neighborchange /      0.00000 para pedestrianevacuation(18,15)(378)
Mensaje X / 00:00:00:600 / pedestrianevacuation(02) / neighborchange /      0.00000 para pedestrianevacuation(19,15)(398)
Mensaje D / 00:00:00:600 / pedestrianevacuation(17,4)(347) / ... para pedestrianevacuation(02)
Mensaje D / 00:00:00:600 / pedestrianevacuation(17,5)(348) / ... para pedestrianevacuation(02)
Mensaje D / 00:00:00:600 / pedestrianevacuation(17,6)(349) / ... para pedestrianevacuation(02)
Mensaje D / 00:00:00:600 / pedestrianevacuation(18,4)(367) / 00:00:00:100 para pedestrianevacuation(02)
Mensaje D / 00:00:00:600 / pedestrianevacuation(18,5)(368) / 00:00:00:100 para pedestrianevacuation(02)
Mensaje D / 00:00:00:600 / pedestrianevacuation(18,6)(369) / 00:00:00:100 para pedestrianevacuation(02)
Mensaje D / 00:00:00:600 / pedestrianevacuation(19,4)(387) / ... para pedestrianevacuation(02)
Mensaje D / 00:00:00:600 / pedestrianevacuation(19,5)(388) / ... para pedestrianevacuation(02)
Mensaje D / 00:00:00:600 / pedestrianevacuation(19,6)(389) / ... para pedestrianevacuation(02)
Mensaje D / 00:00:00:600 / pedestrianevacuation(17,3)(346) / ... para pedestrianevacuation(02)
Mensaje D / 00:00:00:600 / pedestrianevacuation(18,3)(366) / 00:00:00:100 para pedestrianevacuation(02)
Mensaje D / 00:00:00:600 / pedestrianevacuation(19,3)(386) / ... para pedestrianevacuation(02)
Mensaje D / 00:00:00:600 / pedestrianevacuation(17,0)(343) / ... para pedestrianevacuation(02)
Mensaje D / 00:00:00:600 / pedestrianevacuation(17,1)(344) / ... para pedestrianevacuation(02)
Mensaje D / 00:00:00:600 / pedestrianevacuation(17,2)(345) / ... para pedestrianevacuation(02)
Mensaje D / 00:00:00:600 / pedestrianevacuation(18,0)(363) / ... para pedestrianevacuation(02)
Mensaje D / 00:00:00:600 / pedestrianevacuation(18,1)(364) / 00:00:00:100 para pedestrianevacuation(02)
Mensaje D / 00:00:00:600 / pedestrianevacuation(18,2)(365) / 00:00:00:100 para pedestrianevacuation(02)
Mensaje D / 00:00:00:600 / pedestrianevacuation(19,0)(383) / ... para pedestrianevacuation(02)
Mensaje D / 00:00:00:600 / pedestrianevacuation(19,1)(384) / ... para pedestrianevacuation(02)
Mensaje D / 00:00:00:600 / pedestrianevacuation(19,2)(385) / ... para pedestrianevacuation(02)
Mensaje D / 00:00:00:600 / pedestrianevacuation(16,0)(323) / ... para pedestrianevacuation(02)
Mensaje D / 00:00:00:600 / pedestrianevacuation(16,1)(324) / ... para pedestrianevacuation(02)
Mensaje D / 00:00:00:600 / pedestrianevacuation(16,2)(325) / ... para pedestrianevacuation(02)
Mensaje D / 00:00:00:600 / pedestrianevacuation(15,12)(315) / ... para pedestrianevacuation(02)
Mensaje D / 00:00:00:600 / pedestrianevacuation(15,13)(316) / ... para pedestrianevacuation(02)
Mensaje D / 00:00:00:600 / pedestrianevacuation(15,14)(317) / ... para pedestrianevacuation(02)
Mensaje D / 00:00:00:600 / pedestrianevacuation(16,12)(335) / ... para pedestrianevacuation(02)
Mensaje D / 00:00:00:600 / pedestrianevacuation(16,13)(336) / 00:00:00:100 para pedestrianevacuation(02)
Mensaje D / 00:00:00:600 / pedestrianevacuation(16,14)(337) / ... para pedestrianevacuation(02)
Mensaje D / 00:00:00:600 / pedestrianevacuation(17,12)(355) / ... para pedestrianevacuation(02)
Mensaje D / 00:00:00:600 / pedestrianevacuation(17,13)(356) / 00:00:00:100 para pedestrianevacuation(02)
Mensaje D / 00:00:00:600 / pedestrianevacuation(17,14)(357) / ... para pedestrianevacuation(02)
Mensaje D / 00:00:00:600 / pedestrianevacuation(14,17)(300) / ... para pedestrianevacuation(02)
Mensaje D / 00:00:00:600 / pedestrianevacuation(14,18)(301) / 00:00:00:100 para pedestrianevacuation(02)
Mensaje D / 00:00:00:600 / pedestrianevacuation(14,19)(302) / ... para pedestrianevacuation(02)
Mensaje D / 00:00:00:600 / pedestrianevacuation(15,17)(320) / ... para pedestrianevacuation(02)
Mensaje D / 00:00:00:600 / pedestrianevacuation(15,18)(321) / ... para pedestrianevacuation(02)
Mensaje D / 00:00:00:600 / pedestrianevacuation(15,19)(322) / ... para pedestrianevacuation(02)
Mensaje D / 00:00:00:600 / pedestrianevacuation(16,17)(340) / ... para pedestrianevacuation(02)
Mensaje D / 00:00:00:600 / pedestrianevacuation(16,18)(341) / ... para pedestrianevacuation(02)
Mensaje D / 00:00:00:600 / pedestrianevacuation(16,19)(342) / ... para pedestrianevacuation(02)
Mensaje D / 00:00:00:600 / pedestrianevacuation(14,12)(295) / ... para pedestrianevacuation(02)
Mensaje D / 00:00:00:600 / pedestrianevacuation(14,13)(296) / ... para pedestrianevacuation(02)
Mensaje D / 00:00:00:600 / pedestrianevacuation(14,14)(297) / ... para pedestrianevacuation(02)
Mensaje D / 00:00:00:600 / pedestrianevacuation(14,10)(293) / ... para pedestrianevacuation(02)
Mensaje D / 00:00:00:600 / pedestrianevacuation(14,11)(294) / ... para pedestrianevacuation(02)
Mensaje D / 00:00:00:600 / pedestrianevacuation(15,10)(313) / ... para pedestrianevacuation(02)
Mensaje D / 00:00:00:600 / pedestrianevacuation(15,11)(314) / 00:00:00:100 para pedestrianevacuation(02)
Mensaje D / 00:00:00:600 / pedestrianevacuation(16,10)(333) / ... para pedestrianevacuation(02)
Mensaje D / 00:00:00:600 / pedestrianevacuation(16,11)(334) / 00:00:00:100 para pedestrianevacuation(02)
Mensaje D / 00:00:00:600 / pedestrianevacuation(13,17)(280) / ... para pedestrianevacuation(02)
Mensaje D / 00:00:00:600 / pedestrianevacuation(13,18)(281) / 00:00:00:100 para pedestrianevacuation(02)
Mensaje D / 00:00:00:600 / pedestrianevacuation(13,19)(282) / ... para pedestrianevacuation(02)
Mensaje D / 00:00:00:600 / pedestrianevacuation(13,10)(273) / ... para pedestrianevacuation(02)
Mensaje D / 00:00:00:600 / pedestrianevacuation(13,11)(274) / ... para pedestrianevacuation(02)
Mensaje D / 00:00:00:600 / pedestrianevacuation(13,12)(275) / ... para pedestrianevacuation(02)
